	MESSAGE	CATEGORY
1995	[고양시청]코로나19 확진자 3명(토당동, 일산동 2명 거주)발생 [홈페이지] [카카오톡 고양시 채널]참조 https://han.gl/iMmgw 	2
11182	[논산시청] 내일 0시부터 논산시도 사회적 거리두기 2단계로 격상됩니다. 자세한 방역수칙은 홈페이지 참고 https://bit.ly/2IjMmrF 	1
12196	[보령시청]③▲식당,카페,무인카페(자판기업)22시~익일05시포장배달만▲50인이상모임행사금지(결혼식,장례식은99명까지허용)▲마트시식금지▲발한시설중단(목욕장이용가능) 	1
10428	[부천시청]코로나19 확진자 9명발생[신중동4, 범안동, 성곡동, 소사본동, 부천동, 인천시사동]인근지역방역완료 blog.naver.com/bucheon-city 	2
9026	[강진군청] 발생지역 방문과 모임,회식,외출을 자제하고, 실내.외 항상 마스크 착용 등 방역수칙을 준수하시기 바랍니다. 	1
1253	[광주시청]관내41번(남/20대/쌍령동거주)확진자 발생. 격리병상 이송, 자택 및 주변 소독완료. 추후 역학조사 확인사항은 SNS 및 홈페이지 공개예정입니다. 	2
22555	[강진군청]4월15일부터 75세이상(46.12.31.이전출생)코로나19 백신접종을 실시하오니,4월5일까지 읍.면사무소.이장을통해 동의서를 제출하여 주시기바랍니다. 	1
9880	[파주시청]코로나19 확진2명 가족간 감염으로 발생(운정1동 거주).동선조사후 vo.la/sStRC 공개예정. 방역수칙 준수하면 내가족,이웃을 지킬 수 있습니다. 	2
8530	[성남시청] 11.14일 확진자 1명(중원구) 추가 발생, 상세내용 추후 시홈페이지에 공개예정입니다. corona.seongnam.go.kr 	2
5626	[고양시청]9.8.(화)~16.(수) 대화동 장성·양촌 공원 놀이터 방문자 중 코로나19 의심증상이 있으시면 인근 보건소 선별진료소에서 검사를 받으시기 바랍니다. 	0
11011	[광주광역시]오늘 현재 확진자 1명 발생하여 총 744명입니다. 744번은 서구 풍암동 거주자이며 동선은 조사중으로 확인되는 대로 알려드리겠습니다. 	2
3945	[대전광역시] 3명 추가 확진. 254번(해외입국자 20대), 255번(서구 용문동 40대), 256번(서구 정림동 50대) 동선은 파악 후 홈페이지에 공개예정. 	2
16915	[울산광역시] 1.13.17:00~20:30, 1.15.17:30~20:30 작당당구장(동구 방어진순환도로 785, 소독완료)방문자는 동구보건소에서 검사바랍니다. 	0
3363	[계양구청] 계양구 98번 확진환자 발생(계산3동), 방역 중, 동선은 블로그 참고 바랍니다. blog.naver.com/gyeyang_gu 	2
19055	[광진구청]619~625번 확진자 발생 및 역학조사 결과 홈페이지 han.gl/K79LX 확인바랍니다. 	2
21828	[대전광역시] 1명 추가 확진. 1207번(유성구, 역학조사 중), 방문장소는 파악 후 홈페이지에 공개예정입니다. 	2
19128	[강남구청] 1222번 확진자 발생(gangnam.go.kr). 연휴에도 마스크 쓰기, 거리두기 등 방역수칙을 철저히 지켜주시길 바랍니다 	2
7190	[남해군청] 사회적 거리두기 1단계로 개인방역이 더욱 중요해졌습니다. 자신의 건강과 청정남해를 위해서 방역수칙을 반드시 준수하여 주시기 바랍니다. 	1
6249	[도봉구청]9.28(월) 201번 확진자(쌍문3동)발생, 역학조사결과 이동동선 및 조치사항 홈페이지 공개 예정. 추석명절 반드시 방역수칙을 준수해 주시기 바랍니다 	1
9420	[강진군청]금일부터 전남 전지역 사회적거리두기 1.5단계 시행중입니다. 실내.외 항상 마스크 착용,100인 이상 모임,행사 제한 등 방역수칙을 준수하기 바랍니다. 	1
15835	[이천시청] 이천시185~189번 확진자발생. 동선 파악 중에 있음을 알려드립니다. 생활방역수칙을 준수하시기 바랍니다. 	2
20740	[강진군청]▶결혼식,장례식,목욕장,이.미용업 4㎡당 1명 인원제한▶실내외 항상 마스크 착용 ▶의심증상 있으면 검사받기 등 방역수칙 준수하시기 바랍니다. 	1
22872	[부산시]3.24(수)23시경 서구청앞 승차 서구 해돋이로(남부민동)하차한 손님1명 태우고 현금 결제한 택시기사는 서구 보건소 상담바랍니다. 	0
5088	[고창군청] 벌초는 가급적 대행서비스를 이용하시고 이동 최소화, 만남과 모임자제 등 방역 수칙을 준수하여 주시기 바랍니다. 	1
7768	[도봉구청]10.29(목) 확진자 3명 발생(226~228번, 도봉확진자 접촉자2, 감염경로 불명1). 역학조사결과 이동동선 및 조치사항 홈페이지 공개예정입니다. 	2
16283	[미추홀구청] 확진자 1명 발생(유증상자), 방역소독 예정, 세부내용 블로그 게시 blog.naver.com/tong_namgu 	2
7215	[김해시청] 코로나19 재확산될 가능성이 남아 있는 아슬아슬한 상황입니다.▲증상있음 여행취소▲밀집,밀폐장소 방문 자제▲거리두기▲마스크 벗지않기 등 방역수칙 준수 	1
20832	[기장군청] 3/1~3/14까지 사회적거리두기 1.5단계 알림. 5인이상 모임금지, 여행, 외출자제 및 마스크 착용 필수 등 방역수칙 준수바랍니다. 	1
17549	[거제시청]220번(194~196번 확진자가족),221번(195번 확진자 접촉)확진자발생/자가격리 중 확진으로 동선 없음/5인이상 집합금지 방역수칙 준수바랍니다. 	2
2825	[나주시청] 8.17.(월) 19:10~21:00 나주곰탕원조집60년 남평할매집(금남동)을 방문하신 분은 인근 보건소, 선별진료소에서 검사받으시기 바랍니다. 	0
6565	[대구광역시] 먹고 마실땐 말없이! 대화는 마스크 쓰GO! ▲음식점·카페 방문보다 포장·배달 활용▲불필요한 외출·모임 연기나 취소▲마스크착용은 최고의 백신입니다. 	1
3366	[기장군청] 기장군 3단계 준하는 사회적 거리두기 4원칙. 1.외출시 마스크 착용 필수. 2.필수적 사회경제 활동 외 모든 활동 자제. 	1
15468	[동구청] 코로나19 확진자 2명 발생(확진자의 접촉자 1, 가족감염 1) 역학조사 진행중, 거주지 방역소독 예정 https://www.icdonggu.go.kr 	2
18189	[미추홀구청] 확진자 2명 발생(확진자접촉자2), 방역소독 예정, 세부내용 블로그 게시 blog.naver.com/tong_namgu 	2
11686	[동두천시청] 동두천시 53번~54번 확진자 발생(자가격리자, 접촉자) 역학조사 중, 홈페이지 및 블로그 참고바랍니다. naver.me/xKJuA5SF 	2
11862	[담양군청] ] 코로나19 확진자 발생 지속 증가 / 타지역 및 다중이용시설 방문 자제 / 마스크 착용 / 수시 환기 등 방역수칙을 준수하여 주시기 바랍니다. 	1
14956	[동작구청]822~845번째 확진자(완치자 499명)발생,상세내용 홈페이지 및 블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran 	2
22871	[부산시]3.20(토)자정무렵 광복동일대에서 승차 서구해돋이로(남부민동)하차한 손님1명태우고 현금 결제한 택시기사는 서구보건소 상담바랍니다. 	0
18364	[서대문구청]코로나19. 663~666번째 확진자 발생. 역학조사중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다. blog.naver.com/sdmstory 	2
10552	[부천시청]코로나확진자 14명발생[부천동2,중동3,신중동2,대산동2,상동2,인천 등 타지역3]인근지역방역소독완료 blog.naver.com/bucheon-city 	2
5717	[부안군청]코로나19 예방을 위해 벌초 대행서비스 이용, 마스크 착용, 개인간 거리두기, 다중이용시설 및 소모임 자제 등 개인방역수칙 준수하여 청정부안 만듭시다. 	1
7027	[마포구청] 코로나19 확진자발생. 역학조사 진행 중이며 이동동선은 추후 홈페이지 및 블로그 참고바랍니다. blog.naver.com/prmapo77 	2
5625	[강진군청] 코로나19 지역감염 차단을 위해 주말동안 타지역 방문 및 여행등을 자제 하시고 실내외에서는 반드시 마스크 착용하시기 바랍니다. 	1
16509	[금천구청]371번째 확진자 발생, 임시선별검사소 4주 추가 연장, (토)10시~15시 운영, (일)미운영, 카카오톡채널 pf.kakao.com/_hUpLxb 	2
8735	[구미시청]확진자 1명 발생 : 94번(해외입국자), 자가격리 중 확진판정으로 관내 이동동선은 없으며 입원치료병원으로 이송되었습니다. 개인방역수칙 준수 바랍니다. 	2
19908	[당진시청] 당진 241번 확진환자(타지역 확진자 가족)발생. 자세한 사항은 다시 알려드리겠습니다. 	2
5956	[고령군청]올 추석엔 연휴에는 고향방문 및 초대자제, 전화로 안부묻기, 다중운집행사 참석자제 등 거리두기 동참바랍니다. 	1
9668	[노원구청] 11.26(목) 확진자 12명 발생(418~429번). 동선 및 조치사항 구 홈페이지 공개, blog.naver.com/goodnowon 참고바랍니다 	2
11540	[광주시청]확진자 1명(광주 308번, 쌍령동) 발생. 역학조사 후 확인사항은 홈페이지(corona.gjcity.go.kr)에 공개예정입니다. 	2
17983	[부산진구청] 부산진구 신규확진 3명, 마스크 착용, 5명부터 사적모임 금지, 환기 등 개인·시설 방역수칙 준수로 나와 가족, 이웃의 건강·안전을 지켜주십시오. 	2
17532	[담양군청]타지역 가족, 지인 간 방문 초대 자제, 종교시설 주관 모임 식사 금지, 5인부터 사적모임 금지, 마스크 상시 착용 등 방역수칙 준수 바랍니다. 	1
18724	[경북도청] “이번 설은 만남보다는 마음으로 함께 해주세요” ①고향,친지 방문 자제 ②5인 이상 사적모임 금지 ③의심증상 있으면 검사받기 ④마스크 착용 및 손씻기 	1
14571	[도봉구청] 12.30(수) 확진자 4명 발생(556~559번, 쌍문4동, 방학2동, 도봉1동, 도봉2동). 역학조사결과 이동동선 및 조치사항 홈페이지 공개예정 	2
19805	[보은군청] 보은13번 확진자 발생(감염경로 조사중) 동선 및 접촉자 파악 후 홈페이지 게시 예정입니다. 마스크 착용 등 방역수칙 준수 바랍니다. 	2
18460	[동대문구청]903~909번 확진자발생, ddm.go.kr 참조하시고, 코로나 예방을 위한 가장 근본적이고 효과적인 수단은 사람간 거리두기 및 방역수칙 준수입니다 	2
14743	[강화군청]코로나19 확진자 2명 발생, 기침 발열등 증상발현시 선별진료소 검사바랍니다. 카톡채널 (https://pf.kakao.com/_cxoxnGT) 참조. 	2
16204	[서산시청] 발열이나 의심 증상이 있으면 보건소선별진료소에서 검사 받으시고, 확진자의 거주 읍·면·동 표기는 감염병예방법에 따라 비공개 예정이오니 양해바랍니다. 	1
6650	[상주시청] 코로나19 확진자 1명 추가발생(상주시 21번) 현재 역학조사 진행중. 자세한 내용은 확인되는대로 알려드리겠습니다. 	1
13302	[강서구청] 교회 및 확진자 가족 등 코로나19 확진자 19명 발생 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi 	2
5738	[기장군 3단계 준하는 사회적 거리두기 4원칙 안내] 3.각종모임 및 행사참석 자제(10인 이상) 4.다중이용시설 방문 자제 	1
3138	[강진군청] 코로나19 확진자가 수도권에서 지역까지 확산되고 있어 불필요한 외출,모임자제,마스크착용,손씻기등 코로나19 확산에 따른 방역수칙 이행 준수바랍니다. 	1
3466	"[김포시청] 8월 22일13:30~23일11:00 사이에""김포캠핑파크(월곶면)"" 방문자중 유증상자는 김포시보건소 선별진료소 검사바랍니다031-5186-4051~3 "	0
8896	[무안군청]오늘부터 삼향읍(오룡포함) 거리두기 1.5단계 적용. 다중이용시설 이용인원 제한 등이 추가되고 마스크 착용,환기·소독 등 수칙이 의무화됩니다. 	1
937	[부천시청] 코로나19 확진자 1명 발생[역곡동거주, 용인시확진자 접촉자]확진자 자택 및 인근지역 방역소독 완료 blog.naver.com/bucheon-city 	2
18375	[성남시청] 2.2일 4명(중원구 1, 분당구 2, 타지역 1) 추가 발생하였습니다. corona.seongnam.go.kr 	2
20207	[대전광역시] 1명 추가 확진. 1179번(유성구, 해외입국자), 자가격리 중 확진으로 동선은 없습니다. 	2
7294	[광주시청] 광주시83번(관내 재활병원 근무자)확진발생. 현재 역학조사 중으로 추후 확인사항 광주시 홈페이지 공개예정입니다. 	2
4318	[곡성군청] 9월3일 0시 기준 전국 확진자 195명(광주6, 전남6) 발생. 코로나19 감염고리를 끊기 위해서는 최대한 외출 자제 등 방역수칙 준수 바랍니다. 	1
9155	[보성군] 코로나19가 전국적으로 확산 중입니다. 주말 각종 모임·행사·타지역 방문 자제, 종교 활동시 식사금지, 마스크 착용 등 방역 수칙을 준수해 주세요. 	1
1545	[군위군청]수도권지역 코로나19 확진자 증가. 수도권 방문자제, 밀폐 밀접 밀집 피하기, 마스크 착용등 방역수칙 준수로 이웃과 가족의 건강을 지켜주시기 바랍니다. 	1
11511	[동대문구청]370~380번 확진자발생, ddm4you.blog.me 참조하시고, 코로나 확산으로 보건소 선별진료소를 평일21시, 주말18시까지 확대운영합니다. 	2
1763	[구미시청]서울집회 참석자(8.8, 8.15.) 및 사랑제일교회 방문자는 증상유무와 관계없이 보건소 상담(480-4000) 바라며, 타지역 방문을 자제바랍니다. 	0
6719	[김해시청] 코로나19 최대 고비 추석연휴 마지막 시민의 의지가 매우 중요합니다. 가족과 이웃이 피해를 입지 않게 외출자제 등 방역수칙을 준수해 주시기 바랍니다. 	1
6922	[양주시청]양주시 49번(접촉자/고읍동/20대), 50번(접촉자/덕계동/60대) 확진자 발생. 세부사항은 역학조사 후 https://c11.kr/ifdk 공개예정 	2
7678	[양주시청]양주시 78-79번 확진자 발생(78번 접촉자, 79번 유증상자). 이동동선 세부사항은 역학조사후 블로그 https://c11.kr/ivty 공개예정 	2
3192	[부천시청]8.19.~8.25. 해독찜질카페(심곡본동) 이용자중 유증상자는 종합운동장선별진료소 코로나검사바랍니다 blog.naver.com/bucheon-city 	0
19987	[수원시청] 장안구 1명, 팔달구 1명, 관외거주자 1명 확진자 발생. 자택 및 주변 소독 예정, 동선은 역학조사 후 SNS 및 홈페이지에 공개하겠습니다. 	2
3399	[강진군청] 해외에서 입국할 예정이신 군민(가족)은 강진군 보건소(☏061-430-3594)로 사전에 연락하여 안내받으시기 바랍니다. 	1
