Column1,MESSAGE,CATEGORY
26159,"[고성군청] 사회적거리두기 2단계가 12.8.(화)0시부터 3주간 시행. 불필요한 외출·모임자제, 마스크 착용 의무화, 유증상시 즉시 보건소 방문바랍니다. ",2
43533,"[남해군청]사회적 거리두기 2단계 일부조정(2.8~2.14)▶운영시간완화 21시→22시 ▶식당·카페·노래연습장, 실내체육시설, 독서실, 학원·교습소, 방문판매업. ",2
41901,"[강진군청]수도권, 광주등에서 코로나19 계속 발생중.발생지역 방문 자제,5인이상 사적모임 금지,실내외 항상 마스크 착용등 방역수칙 준수하시기 바랍니다. ",1
2228,"[울산광역시] 코로나19 예방을 위해 매주 수요일 오후 5시 「울산 시민 방역의 날」 운영. 내 주변, 생활공간부터 소독하여 생활 속 방역을 실천 바랍니다. ",2
51837,"[해운대구청] 최근 가족 간 감염이 확산되고 있으니 추가 감염사례가 발생하지 않도록 5인 이상 모임금지, 마스크 착용 필수 등 방역수칙을 지켜주시기 바랍니다. ",1
6996,"[진도군청]외출, 타지역 방문자제, 다중이용시설 이용자제, 실내외 마스크 착용, 개인 접시에 반찬 덜어 먹기 등 안전한 음식문화를 개선 코로나 예방에 참여합시다 ",0
12213,"[정읍시청2]타지역 확진자가 정읍방문하는 사례가 있으니 외래방문객 접촉자제,접촉시 반드시 마스크착용,발열 및 호흡기증상 있을 시 보건소(539-6112)문의 바람 ",1
2071,"[해남군청]주말동안 불필요한 만남과 외출은 자제하여 주시고, 야외 활동·각종 모임·다중이용시설 방문 시에는 마스크 착용,2m거리두기 등 방역수칙을 실천 바랍니다. ",0
16435,"[구례군청] 코로나19 확산방지를 위해 실내외 마스크 착용, 사람 간 거리두기, 손 소독 등 개인방역수칙 준수와 한글날 집회 참석을 자제하여 주시기 바랍니다. ",0
2012,"[광주광역시]발열과 기침, 가래, 근육통 등 코로나19 감염 의심 증상이 있는 분들은 망설이지 말고 즉시 가까운 보건소 선별진료소를 방문해 검사받으시기 바랍니다. ",0
10893,"[김해시청] 코로나 감염병 예방을 위해 주말동안 외출, 모임, 벌초 등을 위한 타지역 방문과 외지인 초청을 자제해 주시고, 마스크 착용 꼭 지켜주시기 바랍니다. ",0
14289,[보성군]추석을 앞두고 전통시장이나 마트에 사람이 많이 붐비고 있습니다. 코로나19로부터 안전할 수 있도록 반드시 ‘마스크 착용’과 ‘거리두기’를 실천해 주세요! ,1
11357,"[완도군청] 사회적 거리두기 2단계 9.20.(일)까지 연장 시행. 타지역 방문 자제, 사람 간 접촉 최소화, 일상생활 마스크 착용 등 방역수칙 준수바랍니다. ",2
1647,"[함평군청] 코로나19 지역확산 차단을 위해 주말행사, 모임 등 외출 자제, 부득이 외출시 마스크 착용, 손씻기 등 방역수칙 준수해주시기 바랍니다. ",0
5385,[진도군청]코로나19 가장 좋은 백신은 마스크 착용입니다. 전 군민 올바른 마스크 착용 생활화로 코로나19 감염예방에 적극 동참해 주시길 바랍니다. ,0
49694,"[오산시청] 임시선별검사소운영(궐동 궐리사앞 공영주차장)/일시3.11(목)~3.14(일)09시~12시,14시~17시/주말09시~13시. ",2
3901,"[강진군청] 확진자가 급증한 타 지역 방문자제,휴가는 가급적 청정지역에서 보내시고 마스크 착용,모임자제,손씻기 등 방역수칙 철저히 준수하여 주시기 바랍니다. ",1
28256,[성주군청]전국에 코로나19 확진자가 지속 발생하고 있습니다. ▲타 지역 방문 자제 및 이동 동선 최소화▲마스크 반드시 착용하기▲주기적 환기 등 꼭 실천바랍니다. ,1
33119,"[담양군청]코로나19 의심 증상이 있어도 검사를 받지 않아, 가족·지인에게 감염·전파 사례 발생. 기침,발열 등 증상이 있으면 주소지 관할 보건소에서 검사하세요. ",1
3439,"[영동군청]수도권 자녀와 접촉 충주지역 부부2명 확진판정, 수도권 가족, 지인 방문 및 소모임활동 자제, 종교시설 이용 시 마스크 착용 등 방역수칙 준수바랍니다. ",0
46850,[완도군청]코로나19 임시선별진료소 운영안내▶일시:2월 23일(화)9시30분~오후4시▶장소:농어민체육센터▶코로나19 증상 의심 시 검사받으시기 바랍니다. ,2
45143,[경주시청]설 명절 연휴기간 이후 의심 증상이 있으신 분은 즉시 보건소를 방문하여 검사를 받으시기 바랍니다. ※ 운영시간 : 10:00~16:00(점심시간 가능) ,2
40031,"[사상구청] 코로나19 임시선별검사소 운영[1.24.(일)까지] 사상역 인근 사상인디스테이션 10시~17시(단, 12시~13시 소독시간으로 검사 불가) ",2
16432,"[봉화군청]코로나19 확산방지를 위해 특별방역기간(9.28~10.11)중 한글날 불법집회 등 다중집합모임 자제, 대절차량 운행 안하기에 동참하여 주시기 바랍니다. ",2
24747,[나주시청] 수험생의 안전을 위하여 금일 12.2(수) 22시까지 선별진료소를 운영하오니 의심증상이 있는 수험생은 보건소에서 검사 받으시기 바랍니다. ,2
23235,"[영주시청]최근 제주 방문자 집단확진이 발생하고 있습니다. 제주 등 집단확진 발생지역 방문을 자제하시고, 방문자는 안전을 위해 2주간 외출을 자제하시기 바랍니다. ",1
23635,[완도군청] 전국 확진자 3일 연속 500명이상 발생 ▲타지역 출타 및 외부인 접촉 자제 ▲각종 행사·모임·여행 자제 ▲마스크 쓰기 등 방역수칙 준수 바랍니다. ,1
23500,[장흥군청] 인접 지역에서 확진자가 지속발생 중이니 군민들께서는 주말에 김장모임 등 소모임 참석 및 타지역 방문을 자제하시고 유증상시 선별진료소 방문 바랍니다. ,1
15825,"[안동시청]추석연휴기간 코로나 19 확산방지를 위해 ▲외출, 각종모임 등 대면접촉 자제, 다중이용시설 방문자제 ▲마스크 착용, 거리두기 등 방역수칙을 지켜주세요 ",0
33678,"[영광군청]12.29~'21.1.3. 노래방·학원·실내체육시설·방문판매등직접판매홍보관등은 밤9시이후 운영중단, 식당·카페는 밤10시이후 포장·배달만 허용됩니다. ",2
4355,"[해남군청] 전국적으로 코로나19 확진자 급증. 휴가철 해남을 방문하는 관광객 및 외부인과 대면할 때 마스크 착용, 거리두기 등 방역수칙을 준수하시기 바랍니다. ",1
13894,"[장성군청] 사회적거리두기 2단계 9.27.(일)까지 연장되었습니다. 모임과 외출을 자제하여 주시고, 마스크 착용과 거리두기를 반드시 준수 하여주시기 바랍니다. ",2
51656,[보성군] 코로나19 예방을 위해 타지역 방문 자제▲종교활동 좌석수 30% 이내 참여 ▲5인부터 사적모임금지 ▲마스크 착용 등 방역수칙 준수 바랍니다. ,0
13581,[안동시청]건강한 추석연휴를 위해 ▲벌초는 대행서비스 ▲고향 및 친지방문 자제 ▲안부는 영상통화로 ▲마스크 착용 등 방역수칙 준수바랍니다. ,0
52385,[동해시청] 확진자 발생 관련 3월 19일(금)~3월 23일(화) 전포차(평릉길 19-1) 방문자는 반드시 선별진료소 검사 바랍니다(오늘 18시까지 연장운영) ,2
40546,"[전남도청] 광주 인근 교회확진자 발생. √정규 예배·미사·법회·시일식 이용자 2m 이상 거리유지, 수용인원 20% 이내 참여 √대면모임·행사·취식 금지바랍니다. ",1
20800,[평택시청]코로나19 대응단계 11.19(목) 0시 1.5단계로 격상/자세한사항은 블로그 참고. blog.naver.com/pt_story/222147583394 ,2
51289,[고흥군청] 75세이상 어르신들께서는 읍면사무소 직원의 예방접종 동의서 징구에 적극 협조하여 주시기 바랍니다. ,2
43588,"[사천시청]2.8(월)부터 거리두기 2단계 일부조정 식당,카페,노래연습장 등 운영시간 연장 21시→22시까지, 5명부터 사적모임 금지. ",2
1751,[장흥군청] ①언제 어디서나 마스크 착용 ②타지역 방문 자제 ③거리두기 실천 ④아프면 쉬기 ⑤의심 증상 시 장흥군보건소(061-860-6481)로 상담바랍니다. ,0
12324,"[곡성군청]언제 어디서 감염될지 모르는 위험한 상황입니다. 이번 주말 마스크 착용, 사람간 밀접접촉 금지, 외출과 모임 자제 등 방역수칙을 철저히 지켜주십시오 ",0
45848,"[기장군청] 2/15~2/28까지 사회적거리두기 1.5단계 알림. 5인이상 모임금지, 여행, 외출자제 및 마스크 착용 필수 등 방역수칙 준수바랍니다. ",2
34182,"[부여군청]코로나19 확산방지를 위하여 성흥산, 금성산 등 관내 해돋이 행사 전면금지(폐쇄명령). 마스크 착용, 거리두기 등 방역수칙을 꼭 지켜주시기 바랍니다. ",2
6593,"[장성군청] 코로나19 확진자가 전국적으로 급증함에 따라, 타지역 방문과 외출, 다중이용시설 이용을 자제하시고, 실내·외 마스크 착용 등 방역수칙을 준수바랍니다. ",1
45338,"[청양군청] 감기, 몸살, 발열시 보건의료원 선별진료소에서 코로나 검사와 병행 진찰 받으시기 바라며, 실내외 반드시 마스크 착용 등 방역수칙 준수 바랍니다. ",0
47737,"[영양군청]코로나19 지역감염 위험이 높아지고 있습니다. 3일 연휴동안 불필요한 외출·모임을 삼가 주시고, 외부인 접촉 자제, 마스크 착용 등 방역수칙 준수합시다 ",1
46635,[정선군청]오늘 정선군보건소와 임계면 선별진료소를 오전 9시부터 오후 4시까지 운영하오니 방문 시 신분증 지참바랍니다. 보건소 일반진료 업무는 잠정 중단합니다. ,2
45098,"[청양군청] 감기, 몸살, 발열 시 보건의료원 선별진료소에서 코로나 검사와 병행 진찰 받으시기 바라며, 실내외 반드시 마스크 착용 등 방역수칙 준수 바랍니다. ",0
44422,[해남군청] 이왕 고향에 오셨으면 내가 먼저 방역 실천!▶불필요한 외출 및 친지 만남 자제▶5인부터 사적모임 금지▶마스크 착용▶안전한 설 명절 보내시기 바랍니다. ,0
8754,"[영주시청] 코로나 예방을 위해 주말동안 타지역 방문 및 불필요한 외출·모임·행사를 자제해주시고, 마스크 착용과 손씻기 등 방역수칙 준수 당부드립니다. ",0
19491,[김천시청] 11.13부터 거리두기 단계별 위험시설에서 마스크 미착용 시 과태료가 부과됩니다. 나와 가족을 위해 마스크 착용을 생활화 합시다. ,2
15997,[곡성군청] 추석연휴 마지막날 코로나19 예방을 위해 ▶비대면 종교활동 ▶긴급하지 않은 외출·모임 자제 ▶마스크 착용 등 방역수칙 준수 바랍니다. ,0
1839,"[보성군청] 코로나19 최고의 백신은 마스크 착용입니다. 철저한 거리두기와 함께 언제 어디서든 마스크 착용 잊지 마시고, 오늘도 안전하게 출발하세요. ",0
36526,[성주군청] <코로나19 군민 행동 요령 안내> ① 성주군민 타지역 방문 않기 ② 자녀·친척 성주방문 않기 ③ 연말·연시 모임 자제 ④ 마스크 착용·거리두기 실천 ,2
5207,"[보은군청] 코로나19 확산방지를 위해 보은읍, 삼승면, 마로면, 회인면 5일장을 코로나19 상황이 안정될때까지 임시휴장함을 알려드립니다. ",2
49522,"[완도군청]봄철 외부활동 증가로 지역감염이 우려됩니다. 타 지역 및 다중이용시설 방문 자제, 외부활동 후 의심증상 시 보건의료원 상담 및 검사 받으시기 바랍니다. ",1
19278,[기장군]11.13부터 거리두기 단계별 기준에 따라 마스크 미착용 시 과태료가 부과됩니다. 모두의 안전을 위해 외출 시 마스크를 꼭 착용하여 주시기 바랍니다. ,2
41936,"[성주군청]코로나19 군민 행동 요령 안내 ①코로나 발생지역 방문 않기 ②자녀·친척 성주방문 않기③모임자제 ④마스크 착용·거리두기 실천⑤하루3번 환기, 손잡이소독 ",2
13919,"[의령군청]사회적거리두기 2단계가 27일까지 연장됩니다. 다중이용시설의 출입자명부작성 등 방역수칙 준수,타지역 방문과 모임자제,올바른 마스크착용 바랍니다. ",2
52667,[고창군청]사회적거리두기 1.5단계 2주간 연장(3.29~4.11) ▶5인 이상 사적모임금지 ▶감기등 의심증상시 검사받기 ▶마스크 착용등 방역수칙 준수 바랍니다. ,2
11499,"[임실군청] 사회적 거리두기 2단계 9.20(일)까지 연장 시행. 불필요한 외출ㆍ모임 및 타지역 방문 자제, 일상생활 중 마스크 착용 등 방역수칙 준수 바랍니다. ",2
1238,"[해남군청]광주 매곡동,문흥동,소촌동,용산동,월산동에서 코로나19 추가확진자 발생.광주 및 타지역 방문과 종교 시설 정규 예배 외 모임·행사 참석을 자제 바랍니다 ",1
39722,"[함평군청] 수도권 등 타지역 거주자 가족,지인 모임을 통해 감염되는 사례가 빈번히 발생. 군민들께서는 가족, 이웃의 안전을 위해 만남 자제,방역수칙 준수바랍니다 ",1
